 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
125,125,body,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-body.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-body.html</a>,1,textStruct,,,,
126,126,broadcast,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-broadcast.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-broadcast.html</a>,0,spoken,,,,
127,127,byline,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-byline.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-byline.html</a>,1,textStruct,,,,
128,128,c,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-c.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-c.html</a>,1,analysis,,,,
129,129,caesura,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-caesura.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-caesura.html</a>,1,verse,,,,
130,130,calendar,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-calendar.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-calendar.html</a>,,header,,,,
131,131,calendarDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-calendarDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-calendarDesc.html</a>,,header,,,,
132,132,camera,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-camera.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-camera.html</a>,,drama,,,,
133,133,caption,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-caption.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-caption.html</a>,,drama,,,,
134,134,case,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-case.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-case.html</a>,,dictionary,,,,
135,135,castGroup,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castGroup.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castGroup.html</a>,0,drama,,,,
136,136,castItem,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castItem.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castItem.html</a>,0,drama,,,,
137,137,castList,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castList.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-castList.html</a>,0,drama,,,,
138,138,catchwords,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catchwords.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catchwords.html</a>,,msdescription,,,,
139,139,catDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catDesc.html</a>,,header,,,,
140,140,category,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-category.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-category.html</a>,,header,,,,
141,141,catRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catRef.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-catRef.html</a>,,header,,,,
142,142,cb,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cb.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cb.html</a>,1,core,,,,
143,143,cell,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cell.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cell.html</a>,,figures,,,,
144,144,certainty,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-certainty.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-certainty.html</a>,,certainty,,,,
145,145,change,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-change.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-change.html</a>,,header,,,,
146,146,channel,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-channel.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-channel.html</a>,,corpus,,,,
147,147,char,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-char.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-char.html</a>,,gaija,,,,
148,148,charDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charDecl.html</a>,,gaija,,,,
149,149,charName,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charName.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charName.html</a>,,gaija,,,,
150,150,charProp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charProp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-charProp.html</a>,,gaija,,,,
151,151,choice,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-choice.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-choice.html</a>,1,core,,,,
152,152,cit,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cit.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cit.html</a>,1,core,,,,
153,153,citedRange,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-citedRange.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-citedRange.html</a>,,core,,,,
154,154,cl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cl.html</a>,1,analysis,,,,
155,155,classCode,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classCode.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classCode.html</a>,,header,,,,
156,156,classDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classDecl.html</a>,,header,,,,
157,157,classes,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classes.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classes.html</a>,,tagdocs,,,,
158,158,classRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classRef.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classRef.html</a>,,tagdocs,,,,
159,159,classSpec,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classSpec.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-classSpec.html</a>,,tagdocs,,,,
160,160,climate,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-climate.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-climate.html</a>,,namesdates,,,,
161,161,closer,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-closer.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-closer.html</a>,,textStruct,,,,
162,162,code,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-code.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-code.html</a>,,tagdocs,,,,
163,163,collation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-collation.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-collation.html</a>,,msdescription,,,,
164,164,collection,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-collection.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-collection.html</a>,,msdescription,,,,
165,165,colloc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-colloc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-colloc.html</a>,,dictionary,,,,
166,166,colophon,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-colophon.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-colophon.html</a>,,msdescription,,,,
167,167,cond,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cond.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cond.html</a>,,iso-fs,,,,
168,168,condition,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-condition.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-condition.html</a>,,msdescription,,,,
169,169,constitution,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constitution.html</a>,,corpus,,,,
170,170,constraint,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constraint.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constraint.html</a>,,tagdocs,,,,
171,171,constraintSpec,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constraintSpec.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-constraintSpec.html</a>,,tagdocs,,,,
172,172,content,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-content.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-content.html</a>,,tagdocs,,,,
173,173,corr,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-corr.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-corr.html</a>,1,core,,,,
174,174,correspAction,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspAction.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspAction.html</a>,,header,,,,
175,175,correspDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspDesc.html</a>,,header,,,,
176,176,correspContext,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspContext.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correspContext.html</a>,,header,,,,
177,177,correction,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correction.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-correction.html</a>,,header,,,,
178,178,country,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-country.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-country.html</a>,,namesdates,,,,
179,179,creation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-creation.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-creation.html</a>,,header,,,,
180,180,cRefPattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cRefPattern.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-cRefPattern.html</a>,,header,,,,
181,181,custEvent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-custEvent.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-custEvent.html</a>,,msdescription,,,,
182,182,custodialHist,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-custodialHist.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-custodialHist.html</a>,,msdescription,,,,
183,183,damage,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-damage.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-damage.html</a>,1,transc,"Damage; cf. gap, del, unclear, and supplied",,,
184,184,damageSpan,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-damageSpan.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-damageSpan.html</a>,1,transc,,,,
185,185,data.certainty,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.certainty.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.certainty.html</a>,,TEI infrastructure,,,,
186,186,data.count,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.count.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.count.html</a>,,TEI infrastructure,,,,
187,187,data.duration.iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.duration.iso.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.duration.iso.html</a>,,TEI infrastructure,,,,
188,188,data.duration.w3c,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.duration.w3c.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.duration.w3c.html</a>,,TEI infrastructure,,,,
189,189,data.enumerated,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.enumerated.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.enumerated.html</a>,,TEI infrastructure,,,,
190,190,data.language,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.language.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.language.html</a>,,TEI infrastructure,,,,
191,191,data.name,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.name.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.name.html</a>,,TEI infrastructure,,,,
192,192,data.namespace,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.namespace.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.namespace.html</a>,,TEI infrastructure,,,,
193,193,data.numeric,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.numeric.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.numeric.html</a>,,TEI infrastructure,,,,
194,194,data.outputMeasurement,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.outputMeasurement.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.outputMeasurement.html</a>,,TEI infrastructure,,,,
195,195,data.pattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.pattern.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.pattern.html</a>,,TEI infrastructure,,,,
196,196,data.point,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.point.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.point.html</a>,,TEI infrastructure,,,,
197,197,data.pointer,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.pointer.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.pointer.html</a>,,TEI infrastructure,,,,
198,198,data.probability,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.probability.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.probability.html</a>,,TEI infrastructure,,,,
199,199,data.sex,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.sex.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.sex.html</a>,,TEI infrastructure,,,,
200,200,data.temporal.iso,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.temporal.iso.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.temporal.iso.html</a>,,TEI infrastructure,,,,
201,201,data.temporal.w3c,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.temporal.w3c.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.temporal.w3c.html</a>,,TEI infrastructure,,,,
202,202,data.text,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.text.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.text.html</a>,,TEI infrastructure,,,,
203,203,data.truthValue,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.truthValue.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.truthValue.html</a>,,TEI infrastructure,,,,
204,204,data.version,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.version.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.version.html</a>,,TEI infrastructure,,,,
205,205,data.word,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.word.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.word.html</a>,,TEI infrastructure,,,,
206,206,data.xTruthValue,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.xTruthValue.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-data.xTruthValue.html</a>,,TEI infrastructure,,,,
207,207,datatype,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-datatype.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-datatype.html</a>,,tagdocs,,,,
208,208,dataRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dataRef.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dataRef.html</a>,,tagdocs,,,,
209,209,dataSpec,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dataSpec.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dataSpec.html</a>,,tagdocs,,,,
210,210,date,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-date.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-date.html</a>,1,core,,,,
211,211,dateline,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dateline.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dateline.html</a>,,textStruct,,,,
212,212,death,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-death.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-death.html</a>,,namesdates,,,,
213,213,decoDesc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-decoDesc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-decoDesc.html</a>,,msdescription,,,,
214,214,decoNote,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-decoNote.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-decoNote.html</a>,,msdescription,,,,
215,215,def,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-def.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-def.html</a>,,dictionary,,,,
216,216,default,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-default.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-default.html</a>,,iso-fs,,,,
217,217,defaultVal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-defaultVal.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-defaultVal.html</a>,,tagdocs,,,,
218,218,del,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-del.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-del.html</a>,,core,,,,
219,219,delSpan,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-delSpan.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-delSpan.html</a>,1,transc,Longer selection of deleted text,,,
220,220,depth,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-depth.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-depth.html</a>,,msdescription,,,,
221,221,derivation,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-derivation.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-derivation.html</a>,,corpus,,,,
222,222,desc,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-desc.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-desc.html</a>,,core,,,,
223,223,dictScrap,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dictScrap.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dictScrap.html</a>,,dictionary,,,,
224,224,dim,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dim.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dim.html</a>,,msdescription,,,,
225,225,dimensions,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dimensions.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dimensions.html</a>,,msdescription,,,,
226,226,distinct,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-distinct.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-distinct.html</a>,,core,,,,
227,227,distributor,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-distributor.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-distributor.html</a>,,header,,,,
